-1.050411,0.023305,-0.104588,-0.812545,-1.380563,-0.637142,-0.069320,-1.312179,-0.781611,-0.367665,-0.564736,-0.113706,0.327030,0.944460,0.552018,-0.136055,-0.557465,-0.311506,-0.827556,-0.934288,-1.122970,-0.166973,-0.287149,-0.384948,-0.265561,-0.120113,-0.102189,-0.577946,-0.146858,-0.546959,-1.054611,-0.654778,-0.050569,-0.595814,-0.549829,-0.156011,-0.034057,-0.403233,0.050118,0.974196,-0.248825,0.104440,-0.093861,-0.313115,-0.554345,-0.005598,0.094246,0.098204,-0.535119,-0.395893,-1.379098,-0.227454,0.205837,-0.589102,0.087966,-0.125201,-0.325719,-0.576166,0.071718,-0.287836,-0.062548,-0.186197,-0.783916,0.004938,0.095477,1.024355,0.182764,-0.388391,0.299097,-0.626257,-0.061862,0.058249,-0.170514,0.033152,0.247723,0.043244,-0.084801,0.086050,0.482802,-0.294704,-0.551785,-0.025457,-0.366513,0.601256,0.017245,-0.950659,-0.796844,-0.263216,-0.699819,-0.266013,0.300062,-0.059269,-0.132568,-0.037208,-1.530760,0.077979,0.323861,-0.103325,-0.419394,0.095736,-0.227435,-0.088108,0.502755,0.023466,0.117265,-0.184065,-0.161856,-0.640981,1.195792,0.017239,0.074277,0.521297,-0.423650,-0.647908,-0.347412,0.308028,-0.352450,-0.883037,-0.861031,-0.242559,-0.686240,0.061797,-0.285570,-1.465046,-0.097515,-0.176068,-0.405353,0.042560,-0.635292,-0.131242,0.032705,-0.273228,-0.486906,-1.103794,-0.021593,-0.136317,-0.265022,-0.173636,-0.828865,-0.099327,0.385013,-0.082191,1.305905,-0.335487,-0.835244,-0.120358,-0.967609,0.014596,-0.676904,-0.302719,-0.023301,-0.229270,-0.120648,-0.163612,0.002617,-0.212619,0.926976,0.645727,0.037763,-0.526664,-0.051419,-1.110628,1.376538,-0.226808,0.832801,-0.773327,-0.500404,0.880031,-0.400508,0.327987,0.054427,-0.514163,-0.095941,-0.184262,-0.015648,-0.539145,-0.013225,-0.339745,0.606065,-0.036748,0.035747,-0.749095,-0.050143,-0.967129,-0.191383,0.513459,-0.269979,-0.704555,-0.169927,1.003215,-1.164232,0.213985,-0.078705,-0.570980,-0.853356,-0.347908,-0.344899,0.886931,-0.588028,-0.184736
-0.605529,-0.212955,0.495840,1.074741,-0.426267,0.458166,0.447836,-0.991485,0.135760,-0.114091,0.258618,-0.148288,-0.874751,-0.767660,-0.341116,-0.071317,-0.447370,0.043158,-0.299472,-0.089712,-0.528068,0.857643,0.129083,0.003890,-0.002609,-0.309968,-0.246912,-0.428939,-0.370812,-1.230479,-0.027003,-0.658472,-0.136824,0.262717,0.228236,0.091875,-0.347112,0.282897,0.645167,-0.287390,-0.123477,-0.141894,-0.271794,0.062714,0.026876,-0.136033,-0.161266,-0.373022,0.112996,0.623876,-0.660692,0.217492,-0.129854,-0.277288,0.114656,-0.076788,-0.331321,1.027752,-0.266558,0.678472,0.685506,-0.177993,-0.067056,-0.146503,-1.018896,0.564780,-0.217001,0.692476,-0.393753,1.178157,-1.147661,0.066010,-0.274195,-0.810483,-0.356360,-0.321946,0.031735,-0.144789,0.780005,-0.616801,0.595207,0.156152,-0.187572,-0.175010,-0.056894,0.313839,-1.328786,-0.301244,-0.040012,-0.137744,-0.257011,-0.333767,0.056952,-0.000040,-0.026736,-0.153529,-0.445576,-0.167944,0.304138,-0.137644,0.185714,-0.941700,-0.490839,0.010447,-0.152082,0.379416,-0.944804,0.683576,-0.026750,0.034511,-0.852298,-0.180578,-0.606327,-0.497608,-0.215107,-0.401205,-0.847033,0.084682,-0.225967,-0.066795,-0.081334,-0.439425,-0.556271,-0.307436,-0.869948,-0.310995,0.234806,-0.611130,-0.422651,-0.148646,-0.268309,0.785156,-0.050535,0.143200,-0.442650,0.016521,-0.233803,-1.185480,0.269682,0.175191,-0.219121,0.712168,-0.160160,0.243734,0.023477,-0.230505,0.747839,-0.280204,0.274378,0.246835,1.629356,-0.176355,-0.163958,0.782736,-0.365971,0.913080,-0.378467,-1.081163,-0.291987,-0.304756,-0.110300,-0.215074,-0.309302,-0.042820,-0.597815,0.205953,-2.234582,-0.431226,-0.376382,-0.199496,0.294808,0.537821,-0.405786,-0.453881,-0.437562,0.114819,-0.235768,-0.392622,-0.148400,-0.941977,0.177502,0.472552,-1.457439,-0.198443,-0.220536,0.468811,0.354016,-0.183588,-0.181622,-0.254474,-0.445671,-0.684910,0.134939,-0.186909,-0.131507,0.200881,0.472878,-0.047560,0.078564,-0.280129
0.192683,-0.053980,0.144375,-0.344832,-0.827990,-0.744733,-0.246360,-0.251958,0.965343,0.227744,0.920759,-0.588581,1.894493,0.685290,-0.208707,-0.183593,-0.706948,-0.148750,-0.234603,-0.307547,-0.957760,-0.596475,0.068282,0.024672,-0.118612,-0.006143,0.186017,0.110345,-0.174391,0.877348,1.667856,0.652799,-0.148658,0.256148,-0.088434,0.298344,-0.332883,0.271051,-0.246346,0.094521,0.913199,0.209872,0.205194,-0.847783,-0.326403,-0.038776,-0.005299,0.094370,1.290537,-0.132038,0.536253,0.976825,-0.289176,-0.167465,-0.892389,-0.389063,-0.548007,-0.811561,-0.269109,0.635148,0.033922,-0.007779,-0.048767,-0.303866,-0.866316,1.336308,0.007930,-0.724054,0.792149,-1.040047,1.264546,0.201176,0.124359,-0.282472,-0.470235,-0.665665,-0.008836,-0.103948,1.157180,0.786225,-0.294272,1.196733,-0.390648,0.426843,-0.141921,-0.279130,-0.715274,-0.567081,-0.291465,0.214449,0.850359,0.038229,0.104885,-0.337511,-1.008589,-0.760156,0.029432,0.799601,-0.133768,0.059117,0.123106,0.373068,-1.055750,-0.094977,0.036059,0.998372,-1.063078,-0.996584,-0.796885,-0.361726,0.519449,0.232373,1.030675,1.411223,-0.605143,-0.073451,0.472473,-0.669141,-0.761657,0.011212,0.070438,-0.130094,-0.326586,0.669783,-0.160345,-0.261992,-0.608698,-0.769517,-0.376460,-0.086795,-0.067769,-0.108395,-0.191942,0.228165,-0.354860,-0.536291,0.374538,-1.275202,-0.135785,-0.293794,-0.201933,0.274179,0.637776,-1.822009,0.864815,-0.018428,0.112706,-0.087976,-1.414582,-1.146459,-0.304755,0.359012,-0.066857,-1.034719,-0.201611,-0.571443,-0.814649,1.359270,-0.163258,0.678221,-0.238503,-0.496858,-0.545505,0.144296,-0.551170,0.342720,-0.751506,-1.780309,-0.953983,-1.876057,1.008262,-0.790933,0.514213,-0.531476,-0.056893,0.771540,-0.064509,-0.876175,1.201797,0.013507,-0.055443,-0.356049,0.420986,0.755975,-0.560629,0.993615,-0.551906,0.144401,0.030170,-0.782471,-1.334152,0.524351,-0.115997,-0.363439,0.590034,-0.195493,-0.303014,-1.805113,0.191421,0.622744
0.488775,-0.046454,-0.002298,1.028939,-1.022973,-0.181736,-0.333571,-0.273915,0.913948,-0.261338,1.476432,-0.789734,-0.605282,-0.111531,-0.008522,0.094513,-0.201165,0.234981,-0.246122,-0.763060,-0.861074,-0.304762,-0.057306,0.077918,-0.213311,-0.179273,0.545247,0.574992,-0.395217,-0.547704,-0.895248,-0.119522,-0.125224,-1.240933,0.635623,-0.276567,0.556714,-1.365362,-0.030875,-0.242478,-0.675611,0.659361,-0.217614,1.786719,-0.402130,-0.283570,-0.128436,-0.043261,-0.976079,-0.924097,1.434532,1.063762,-0.375036,-0.295404,-0.953208,-0.054732,1.028785,-1.789535,0.316993,-0.487459,-0.306175,0.112807,0.040897,-0.223045,0.749766,-1.338808,-0.068002,-1.063651,0.048481,-1.238388,-0.173253,0.175295,1.029147,0.156701,-1.110632,-0.365933,-0.576721,-0.006497,-0.027093,-0.280154,0.759985,-0.870845,-0.093951,-0.239015,-0.995528,-1.274901,0.833043,-0.227275,-0.386349,-0.050757,-1.482618,-0.220497,-0.346261,0.152616,-0.742185,-0.407960,-0.036472,0.013791,0.235485,-0.176205,-0.160351,-0.769251,0.809853,-0.020394,-0.066825,-1.298819,-1.722702,0.874224,-0.849569,-0.750157,0.072933,0.069155,-0.770417,-0.760266,1.627107,-0.612338,-0.171128,0.937752,-0.597883,0.120554,-0.220307,1.174083,-0.843965,0.082040,-0.000509,0.106150,1.384490,0.520671,-1.079405,-0.107756,-0.092484,-0.658584,-0.279695,0.576683,-0.444832,0.101539,-0.152629,0.764558,-0.160940,0.145486,-0.456264,-0.621784,-0.837939,1.292318,0.042727,-0.260012,0.554984,0.148294,0.772847,-1.024336,-0.126013,-0.059417,0.000294,-0.063977,-0.083420,-1.149998,-0.463941,-1.992152,-0.397243,0.027339,0.092444,0.105640,-0.747608,-0.241123,-1.512270,-0.383848,0.192561,0.045652,-0.201092,0.888092,-0.026040,-0.801554,-0.691208,0.717467,-0.013133,2.087597,-0.052161,-0.579578,-0.496770,0.033520,-0.600262,-1.036485,-0.274843,-1.286909,-0.725427,0.773127,-0.166321,-0.110928,-0.109288,-0.292910,-0.627008,-0.936875,-0.152921,-0.893165,-0.106503,0.112755,0.174304,-0.531865,0.117997,-0.626044
0.669736,0.189221,1.082220,0.332417,-1.294714,-0.145129,0.493704,0.322084,-1.263218,0.222056,-0.748410,-0.109131,-0.258436,-0.157959,-0.116109,-0.296806,-1.705852,0.880275,-1.134670,0.044166,-0.621021,0.258904,-0.345857,-0.324762,-1.074903,-0.436560,-1.346280,-0.834205,1.067442,1.774285,-0.390631,-1.042025,-0.198599,-0.062801,-0.812958,-0.025342,-1.080750,-1.326029,-0.283165,-0.824936,-0.030696,-1.373231,0.132952,0.178686,-0.442655,-0.275378,-0.065410,-0.456597,-0.146750,-0.137654,-0.551665,-1.465566,-0.083706,-0.753090,-0.399541,0.004248,-0.535159,-0.451502,1.285767,-0.616066,0.835303,0.043501,-1.540402,1.284947,0.489608,-0.353465,-0.218601,0.969563,-0.159462,-0.153989,-0.988561,-0.203052,-0.632780,0.190487,-0.567085,-0.087867,0.447564,-0.307673,0.410490,0.501973,0.066541,1.356740,-0.475841,0.148175,-0.282567,0.666032,-0.071997,-0.135193,-0.018156,-0.047659,-0.254498,0.170323,-0.360989,-0.054786,0.224409,0.035916,-0.089299,-0.937530,0.426842,-0.285553,-0.191634,-0.502735,-0.627663,-0.432251,-0.165247,-0.141745,0.409938,-0.009226,-0.949701,1.049020,-1.697602,-0.530847,-1.209783,-0.400830,0.553861,-1.208102,-0.748723,-0.170083,0.775724,-0.666119,0.202716,-1.239983,0.352451,-0.461545,-0.440280,0.178556,-0.024665,-1.191766,0.011307,-0.192632,-0.078243,-0.514239,-0.046884,-0.315176,0.378831,1.754551,0.144223,0.380531,0.027766,-0.379082,-0.140559,0.064137,0.600362,0.168036,-0.523144,0.486409,0.549048,-0.114208,-0.353823,0.268763,0.101423,1.092532,-0.152114,-0.159517,0.069377,0.275732,0.060061,-0.824252,-0.152744,0.411379,-0.286863,-0.465220,-0.409416,-0.226296,-0.996066,0.050914,-0.722682,-0.135022,0.014066,-0.384567,-0.814581,-0.174690,-0.331077,0.145770,-0.030440,-1.154213,-0.078333,-0.790946,-0.160478,-0.792194,-0.596484,-0.088026,0.145788,0.131883,1.633023,-0.782663,0.280435,-0.093324,0.037370,0.609207,-1.051575,-0.144551,0.066554,-0.281368,-1.026130,0.858378,1.143042,0.434881,-0.121428,-0.226555
1.458972,0.066055,-0.429063,-1.005189,1.663136,-0.863004,0.021794,-0.479071,-0.225495,-0.105712,-0.323420,-0.325362,-0.011000,-0.053580,0.078665,-0.083924,0.246645,0.134016,1.566244,-0.636621,1.110988,0.170413,-0.214486,0.210895,0.492946,1.125528,-0.507820,-0.303112,0.126305,0.149174,0.291420,-0.250607,0.085512,-0.794222,1.162534,-0.047698,0.378295,-0.592053,0.841123,-0.661411,0.040458,0.478198,-0.165283,0.659175,-0.204099,-0.073805,0.066569,0.083549,0.201520,0.405728,-0.611271,1.000532,-0.005946,-0.599889,1.070198,0.253486,-0.802987,1.583692,-0.266361,-0.621473,-0.939281,0.128897,-0.442650,-0.176717,0.636900,-0.519863,0.168793,0.250284,-0.185595,1.627702,-0.040533,-0.037485,1.013539,-0.333991,0.800713,-0.157025,0.309928,0.027710,-0.790421,0.004231,-0.116339,-0.249325,-0.236638,-0.985442,1.180442,0.395721,-1.612977,-0.101276,-0.092192,0.073443,-0.076478,-0.060820,-0.375248,-0.099523,-0.173954,0.546594,-0.336350,-0.430305,-0.029996,-0.077637,0.166346,0.458545,0.145733,-0.035830,-0.112068,-0.388119,0.280088,-1.700912,-0.703490,-0.095346,-0.255901,0.377219,-0.136802,0.016855,-1.083126,0.886425,-0.447966,0.375853,1.489102,0.057950,-0.387176,-0.074019,0.517937,-2.499091,0.205578,0.172442,-0.466094,-0.086599,1.546152,-0.213000,0.165437,0.838205,-0.257338,0.804981,0.215092,-0.573452,-0.268959,-0.194606,-0.540211,0.035834,0.105292,0.570636,-1.347798,-0.621543,0.087313,-0.592195,-0.808608,-0.024934,-1.384479,0.395944,0.409985,0.188276,0.113141,-0.452683,0.118074,0.409343,-1.793963,-1.681586,0.050607,-1.143849,0.191859,0.092352,-0.077506,-0.016039,0.809049,-0.973790,0.471687,-0.951958,-0.460339,0.794349,0.179033,1.159171,0.747336,0.572481,-0.017590,-0.231326,0.087223,0.437661,0.381833,0.495561,0.072571,0.873107,-0.168875,0.065868,1.235780,-0.631761,-0.110856,0.070574,0.106231,-0.088971,1.409427,-0.409485,0.253423,1.520540,1.088068,-0.297106,-0.173027,0.107728,0.316078,-0.759698
-0.908614,-0.415388,-1.030530,0.128344,1.236681,0.705343,-0.299764,-0.969094,-0.565250,0.225103,-0.267527,0.144442,-0.129605,-0.316073,-0.336671,-0.012694,-0.921392,-0.712990,-0.114828,0.923591,2.081719,-0.064284,-0.582174,0.017082,-0.818106,-0.382980,-1.169849,-0.475887,0.239386,-0.058235,-1.340638,-1.079265,-0.245190,-0.047101,-0.385323,0.154611,-0.018735,0.087119,-0.000643,0.295448,-0.662673,0.570613,0.106981,-0.412564,-0.127234,0.102632,-0.090103,-0.030629,-0.327108,0.183223,0.092098,-0.232886,-0.113582,-0.153953,0.026231,-0.195333,-0.213735,-1.216196,-0.197875,-0.186026,-0.151260,0.121754,0.558210,-0.105220,-1.598123,-0.397923,0.067696,-0.298513,-0.203785,-0.480365,-0.013466,-0.194504,-1.503580,-0.257636,-0.005926,-0.193908,0.549040,-0.476948,-0.443772,0.088685,-1.038262,-0.814780,-0.125666,-1.392521,-0.021990,0.074354,0.053653,0.049319,0.056087,-0.286199,-0.164375,0.079015,-0.075419,-0.196683,0.233494,0.054438,-0.533978,-0.139424,-0.028389,0.123217,-0.139132,-0.273507,0.160347,0.086390,-0.117358,-0.115035,0.040191,-0.586042,-0.974019,0.136006,-0.510343,-0.657971,1.336028,-0.562467,-0.392190,-0.348689,-0.276915,-0.785925,-1.031697,-0.154998,0.341575,-0.003856,-0.199932,-0.124105,-0.147059,-0.047139,0.605488,0.112452,-0.730003,-0.074360,-0.804668,-0.312628,-0.359325,-1.967170,-0.342235,-0.360610,-0.093417,-1.472623,1.810098,-0.279462,0.185859,0.058473,0.767748,0.029750,-0.724262,-0.305732,0.284871,-0.314847,-0.278559,-0.402673,-0.097041,-0.494346,-0.036115,0.093185,0.116056,-0.159840,0.798809,0.744992,-0.168613,-1.349477,-0.290454,-0.093855,-0.939106,-0.123627,0.680325,-1.232226,-0.030725,-1.188243,-0.661558,-0.013596,-0.312385,0.691977,-1.213760,-0.190305,-0.253672,-0.659695,-0.490754,1.156257,-0.644270,-0.117213,-0.263108,-0.242482,-0.469584,-0.725274,-0.469592,-0.354144,-0.634709,-0.340750,-0.231710,0.947541,-0.177930,-0.044706,-0.022614,-0.572724,-0.273126,-0.118824,-0.495541,1.250166,-0.380031,0.387208
-0.862419,-0.080772,0.696415,0.343381,0.221051,0.284295,1.317078,-0.992920,0.649117,-0.059524,-0.021054,1.078776,-0.976513,-0.545295,0.048348,-0.159367,0.274839,-0.612537,0.712758,1.180495,-0.221657,-0.391079,-0.126616,-0.310742,-0.214599,-0.456475,0.245899,1.087090,0.502695,-0.905849,0.823168,-0.787773,0.038804,0.754611,-0.290783,-0.192817,-0.355552,1.457719,-0.420927,0.082927,0.149180,-1.637687,-0.007225,-0.805109,1.220687,-0.117032,-0.372438,0.073802,0.376919,-0.337810,-0.127672,-1.897836,-0.561397,-0.390052,-0.473345,0.326025,-0.333144,-0.092400,-0.262817,0.445289,-0.508753,-0.256045,0.140563,-0.503162,-0.179126,0.290955,-0.525745,-0.602973,0.434918,-0.156816,-0.158342,-0.192641,-1.190805,-0.746294,0.154295,0.239243,-0.571638,0.089499,-0.303786,-0.537917,-0.427343,-0.293910,-0.059411,0.095636,-0.081360,-0.594390,0.154228,1.888458,-0.008319,0.125550,-0.874209,-0.119292,-0.055035,-0.129814,-0.806660,0.443684,0.077671,0.604370,-0.307990,-0.148141,-0.144694,-0.274931,0.999506,-0.310086,0.344537,-0.358548,-1.211670,0.193854,0.307379,1.922869,0.590665,-0.297543,-0.729970,0.083525,-0.006601,1.496278,-0.631333,-0.413863,-0.299695,-0.112413,0.043858,-0.451834,-0.530715,-0.045760,-0.484696,0.045739,-0.547920,-0.986074,-0.501207,-0.231310,-0.098518,-0.029129,1.420394,-0.691949,-0.363769,0.100916,-0.228410,0.787506,-0.329767,0.456935,-0.039975,-0.615474,-1.042391,-0.152409,-0.563064,1.566917,-0.104936,0.090349,0.595742,1.422823,-0.320895,-0.606498,0.040415,0.588234,0.126560,0.166871,0.495886,1.196633,0.006263,-0.040515,0.029716,-0.702769,-0.092592,0.425600,-0.144195,0.196893,-0.262692,-0.559476,0.060591,0.482420,-0.259832,-0.361839,0.379553,-0.371254,-0.111811,1.122640,-0.126695,0.199647,-0.493287,-0.845299,-0.038209,-0.240363,-0.152300,-1.208573,-0.231333,-0.464248,-0.204121,-0.266059,-0.023864,0.915071,1.508076,0.391440,0.162340,-0.034749,-0.679586,-0.386700,0.419193,0.609420,-0.277266,0.314159
-1.303830,-0.143053,-1.239918,-0.275205,-0.845502,-0.489443,-0.492236,0.552075,-0.994378,0.051165,-0.390497,-0.150355,-1.218928,-0.266096,0.282537,0.049923,0.271506,-0.363549,-0.463074,-0.238052,-1.380149,-0.032350,-0.217789,0.142927,0.050328,-0.562451,-1.236450,-1.597762,-0.572825,-0.978130,-1.015757,0.171367,-0.045911,0.107562,-1.184960,0.071775,-0.491998,-0.602958,-0.097029,0.101324,-1.000091,-0.793128,0.040409,-1.357590,-0.312593,-0.028860,0.028003,-0.202087,-1.273852,0.280939,-0.059416,0.898284,-1.589315,-0.583903,0.880495,-0.363106,-0.660377,-0.634855,-0.479095,1.535654,-1.327725,0.092488,-0.635721,-0.374185,-0.815998,-0.715080,0.113714,0.627323,-0.862459,-0.312860,-0.764528,-0.080168,-2.352575,-0.772135,-1.403097,0.424473,0.435446,-0.314621,-2.076261,-0.523992,0.441982,-0.516384,-0.061602,-1.004913,-0.182880,-0.356657,0.668354,-0.288865,0.135068,-0.311939,0.246259,-0.006443,-0.054685,0.150473,0.930533,-0.417392,-0.986279,-0.471141,-0.515299,-0.157112,0.028821,-0.430179,0.458403,0.064402,-0.244747,-1.611543,0.841395,-0.329179,-0.429580,-0.811668,-0.868370,0.036610,-0.250851,-1.100067,-1.111235,-0.295487,-0.326962,0.012696,-0.055873,0.055860,-0.619260,-0.033307,0.675672,0.026422,0.040726,-0.095930,-1.027694,0.718343,-0.817826,0.124000,0.052378,-0.257490,-0.341989,-1.457979,0.987245,-0.488356,0.137308,-0.741882,-0.883158,-0.241569,0.068318,-0.560394,-1.255868,-1.569399,-0.362058,-0.302853,-0.391412,-0.165165,-2.172771,-1.209960,-0.424380,-0.281616,0.036057,-1.406452,-0.242662,1.197561,-0.562508,0.727308,0.065971,0.048379,0.042119,0.801340,-0.073917,-0.147573,-0.495684,-0.110428,-0.826454,-1.066200,0.566906,-0.002329,0.214119,-0.709571,-0.433056,-0.887412,-0.471439,-0.790629,-0.018104,-0.586643,-0.028783,-1.013720,-0.425775,-0.950801,-0.005799,-0.873125,-0.362231,-1.448416,0.623630,0.162637,0.001242,-1.412157,-0.971288,-0.569642,-0.031460,-0.711393,-0.562786,-0.156442,0.802636,-1.041664,0.161626,1.346085
0.636877,-0.059733,0.485542,-1.104576,-0.134833,0.313997,0.425862,0.654475,0.478211,-0.333010,-0.783678,-0.443390,-0.398841,0.097749,-0.134471,-0.074544,-0.695254,-1.355715,-0.413245,-0.505773,-0.078343,0.105021,-0.220917,0.046793,0.340910,-0.489872,0.324890,-1.903491,-1.907156,-1.683030,-0.956980,0.655800,-0.167501,-0.269946,-0.834187,-0.173769,1.007342,-1.362973,0.001328,0.053731,-0.218303,-0.743106,0.123685,-0.529848,-0.942746,0.006270,-0.004803,-0.133747,-0.909351,-0.175849,-1.941732,-1.719407,0.797090,-0.204738,1.181598,-0.154091,-0.307828,-0.585732,-1.279284,-1.505631,0.082475,-0.068499,0.644871,-1.608638,0.257130,0.095891,-0.029295,-1.190312,-0.109532,-0.023587,0.653973,-0.340559,0.761004,0.445387,-1.185555,0.176612,-0.889429,-0.034672,-0.285566,-1.227963,0.137358,-0.950356,-0.202439,1.231452,-0.230515,-0.708786,0.069204,-0.788301,0.164855,0.061152,-0.064966,-0.223635,-0.100381,-0.327038,0.779274,-0.897683,-0.501833,0.204305,-0.194891,-0.039772,-0.032671,-0.321581,-0.528371,-0.324740,-0.277478,-0.061920,1.307401,0.448500,0.990452,-1.209391,0.554961,-0.145339,-0.437682,0.014059,-0.538343,-0.609740,-0.599324,-0.137599,0.716745,0.019079,0.238340,0.201946,0.854209,0.550324,-0.166702,-0.019845,-0.205977,-0.936224,0.299377,0.150096,-0.349465,0.520054,-1.215108,-0.097664,0.005404,-1.320878,0.817934,0.027138,-0.175125,0.157163,0.103507,-0.163338,-0.554270,0.141659,-0.316181,-1.182278,-1.570786,-0.127871,0.491324,0.803932,-0.183654,-1.859267,-0.280666,-0.031318,0.251532,0.934527,0.193729,-2.025452,0.144131,-0.234286,-0.045836,1.210727,-0.582274,0.124145,-0.896260,0.353950,-0.289691,0.703118,0.331128,-0.217325,-0.413484,0.479471,-0.301286,1.042213,-0.132325,-2.031646,-0.089733,0.745421,-0.031875,-0.683040,0.371192,-0.296271,-0.233833,0.247257,-1.262361,-0.933480,0.584996,-0.025826,-0.109884,-0.382524,-0.711385,-0.368387,0.094125,-0.732925,0.497994,-0.970619,-0.987371,-0.490438,-0.142425,-0.611464
